image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
BBox20ox_WL+FR_day11_001_converted.rsml, BBOX20aox-day11_WL+FR08, f8899ce7-2912-4914-aebf-ec3b38e30d01, 5.0289545, 4.9188805, 0.3639161, 0.0021135435, 276.58973987371695, 0.022828607, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 6, 2.72175, 4c07648b-7425-4670-a6d9-ee426406b0ee, 0.06265792, 14b98711-a89a-4615-834a-7cdd341e8e6d, 2.2671218
BBox20ox_WL+FR_day11_001_converted.rsml, lat_1, 62794181-94db-4ee6-a902-4281d0021a1a, 0.40713775, 0.3898333, 0.023216842, 1.05968444E-4, 302.6813630314891, 0.018120859, 1, Lateral root, BBOX20aox-day11_WL+FR08, f8899ce7-2912-4914-aebf-ec3b38e30d01, 1.082365, 75.04531014692442, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, lat_6, 4c07648b-7425-4670-a6d9-ee426406b0ee, 0.10348457, 0.098382786, 0.0055347043, 2.5676874E-5, 260.0342355898198, 0.01735905, 1, Lateral root, BBOX20aox-day11_WL+FR08, f8899ce7-2912-4914-aebf-ec3b38e30d01, 0.06265792, 68.3145138897137, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_15, 129189ff-fb42-4705-981c-03fd2e618a50, 0.08865593, 0.08655644, 0.0049772253, 2.2585824E-5, 330.610115830698, 0.01827716, 1, Lateral root, BBOX20aox-day11_WL+FR08, f8899ce7-2912-4914-aebf-ec3b38e30d01, 1.380407, 72.30574859158898, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_16, 402c68b8-2c2c-4081-9fa2-318b0efc3cfe, 0.0222841, 0.022284104, 0.001426377, 6.8948734E-6, 329.5589770381897, 0.019426992, 1, Lateral root, BBOX20aox-day11_WL+FR08, f8899ce7-2912-4914-aebf-ec3b38e30d01, 1.8913606, 67.31042144020846, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_16, 14b98711-a89a-4615-834a-7cdd341e8e6d, 0.024115287, 0.024115289, 0.0012089344, 4.8015195E-6, 215.05025454627898, 0.015798602, 1, Lateral root, BBOX20aox-day11_WL+FR08, f8899ce7-2912-4914-aebf-ec3b38e30d01, 2.2671218, 63.39038463024138, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_16, f522e4a4-cf93-46a9-9755-3ff6ce9faeb9, 0.016452957, 0.016452957, 0.0010288699, 3.8866265E-6, 346.77474204877365, 0.015658781, 1, Lateral root, BBOX20aox-day11_WL+FR08, f8899ce7-2912-4914-aebf-ec3b38e30d01, 2.1527872, 70.16464821133006, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, BBOX20aox-day11_WL+FR07, 59606bee-f5d5-4e92-9a62-b756fa83d393, 4.4830174, 4.375912, 0.34896404, 0.0021781104, 277.39392634659424, 0.0246309, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 7, 3.7442648, 6999df40-1929-4157-8aa4-6a3fcaafe392, 0.21571647, ffd2fe87-bf4c-4c5f-b9dd-ff4887ad4a48, 2.0852423
BBox20ox_WL+FR_day11_001_converted.rsml, root_12, 6999df40-1929-4157-8aa4-6a3fcaafe392, 0.017810073, 0.017810073, 0.0010865725, 4.3840296E-6, 206.68586828489796, 0.016528282, 1, Lateral root, BBOX20aox-day11_WL+FR07, 59606bee-f5d5-4e92-9a62-b756fa83d393, 0.21571647, 91.40301215245799, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_12, be27493d-b91e-4906-926f-f5d968f4c118, 0.02175921, 0.02175921, 6.7676225E-4, 1.711423E-6, 348.4704321328777, 0.009736958, 1, Lateral root, BBOX20aox-day11_WL+FR07, 59606bee-f5d5-4e92-9a62-b756fa83d393, 0.49740452, 78.60744504438283, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_12, 9421fbf8-6789-4a06-ac0c-ba447e9ec940, 0.014917425, 0.014917425, 9.3856076E-4, 3.4319871E-6, 336.53609723762776, 0.015694752, 1, Lateral root, BBOX20aox-day11_WL+FR07, 59606bee-f5d5-4e92-9a62-b756fa83d393, 0.82815576, 83.79806096451236, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_12, 714a6a1b-4d2b-446e-82e7-0825dd0861c7, 0.10464558, 0.09447496, 0.003051264, 1.1748074E-5, 264.82823608522506, 0.011940091, 1, Lateral root, BBOX20aox-day11_WL+FR07, 59606bee-f5d5-4e92-9a62-b756fa83d393, 1.4631662, 5.012757794142398, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_12, daa6145e-99a1-4f24-864e-4e2427819f98, 0.05964303, 0.058434732, 0.0036383912, 1.7813627E-5, 334.55490524621723, 0.0191641, 1, Lateral root, BBOX20aox-day11_WL+FR07, 59606bee-f5d5-4e92-9a62-b756fa83d393, 1.7714362, 72.89975648332666, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_13, 554a83c5-14db-44d3-8191-a91f4874f5a0, 0.018586555, 0.018586555, 0.0016143735, 8.12778E-6, 346.4088351545577, 0.02221739, 1, Lateral root, BBOX20aox-day11_WL+FR07, 59606bee-f5d5-4e92-9a62-b756fa83d393, 1.9551804, 80.64683024752192, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_13, ffd2fe87-bf4c-4c5f-b9dd-ff4887ad4a48, 0.018419, 0.018419, 0.0014510811, 7.1670484E-6, 190.8052003513764, 0.021230806, 1, Lateral root, BBOX20aox-day11_WL+FR07, 59606bee-f5d5-4e92-9a62-b756fa83d393, 2.0852423, 87.71106267963432, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, BBOX20aox-day11_WL+FR06, 4ccde22a-9987-4efb-b376-e61e2bcaf41a, 4.864818, 4.687071, 0.3623521, 0.0021695413, 275.16979818678465, 0.023451049, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 10, 3.8646894, 52d01728-26c7-4209-a4fa-1993340640a5, 0.0, d67fd0e6-e963-4974-878b-6cadf935b2e4, 2.5875301
BBox20ox_WL+FR_day11_001_converted.rsml, root_10, f3fb0358-4e39-41d0-b439-017f83dc24bc, 0.06967533, 0.037724104, 0.0034499199, 1.4629507E-5, 240.9406876518593, 0.017596303, 1, Lateral root, BBOX20aox-day11_WL+FR06, 4ccde22a-9987-4efb-b376-e61e2bcaf41a, 0.09734309, 5.422050049966242, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, lat_2, d76ad005-f2ca-4ac0-a0b5-88181746def3, 0.3823537, 0.34306815, 0.022065338, 1.0364698E-4, 280.61105472869696, 0.018330272, 1, Lateral root, BBOX20aox-day11_WL+FR06, 4ccde22a-9987-4efb-b376-e61e2bcaf41a, 1.1894107, 53.121987515070934, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, lat_3, f689cee8-9edc-40f6-a7f1-0817c5945784, 0.15131773, 0.14821336, 0.008539939, 3.8569287E-5, 250.07781419517886, 0.017350843, 1, Lateral root, BBOX20aox-day11_WL+FR06, 4ccde22a-9987-4efb-b376-e61e2bcaf41a, 1.7512789, 71.66144318680334, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, lat_4, 44759423-10dd-4504-861e-019643effe06, 0.14304182, 0.14103244, 0.007883095, 3.467095E-5, 249.61120299184026, 0.01744835, 1, Lateral root, BBOX20aox-day11_WL+FR06, 4ccde22a-9987-4efb-b376-e61e2bcaf41a, 1.5666196, 49.70246696748239, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, lat_6, 52d01728-26c7-4209-a4fa-1993340640a5, 0.09875611, 0.098743975, 0.006565333, 3.4732788E-5, 66.04665885883767, 0.021161327, 1, Lateral root, BBOX20aox-day11_WL+FR06, 4ccde22a-9987-4efb-b376-e61e2bcaf41a, 0.0, 176.18630058398801, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, lat_7, 3cd848eb-f907-436a-96b4-66c332a3f84f, 0.10059454, 0.10051134, 0.007024158, 3.903051E-5, 66.97450590663806, 0.022226442, 1, Lateral root, BBOX20aox-day11_WL+FR06, 4ccde22a-9987-4efb-b376-e61e2bcaf41a, 0.0, 177.11415446197756, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_10, 3ed7ce39-ecff-4463-a4ac-bba6dc3cf6ba, 0.09793792, 0.09660132, 0.005896923, 2.8136437E-5, 341.0388584668237, 0.019709583, 1, Lateral root, BBOX20aox-day11_WL+FR06, 4ccde22a-9987-4efb-b376-e61e2bcaf41a, 1.8709762, 53.370059985725796, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_11, 1e55c9a2-15b0-4660-bd17-85d23633a842, 0.026121568, 0.026121568, 0.0017568747, 8.723547E-6, 340.60743639808896, 0.019331196, 1, Lateral root, BBOX20aox-day11_WL+FR06, 4ccde22a-9987-4efb-b376-e61e2bcaf41a, 2.0709848, 67.3620030288204, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_11, dd65afa9-a32f-454f-a4c2-b3a4d60bbc20, 0.027087249, 0.027087247, 0.0011533556, 3.9753304E-6, 210.79012895715863, 0.013252526, 1, Lateral root, BBOX20aox-day11_WL+FR06, 4ccde22a-9987-4efb-b376-e61e2bcaf41a, 2.1970615, 64.63462653096427, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_11, d67fd0e6-e963-4974-878b-6cadf935b2e4, 0.016105542, 0.016105542, 0.001035884, 3.985954E-6, 5.98936129355927, 0.01626722, 1, Lateral root, BBOX20aox-day11_WL+FR06, 4ccde22a-9987-4efb-b376-e61e2bcaf41a, 2.5875301, 81.67474639685216, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, BBOX20aox-day11_WL+FR05, c34516c8-d710-47ee-8ded-7e1250fc64af, 4.4157724, 4.331298, 0.3342748, 0.0020376074, 269.88137395774055, 0.023832982, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 5, 2.7403073, c9004753-8828-4c71-a3a2-96fbef493957, 0.31735536, ea30e913-f80f-4605-b3cc-d5e4537e1b1a, 2.1419683
BBox20ox_WL+FR_day11_001_converted.rsml, root_8, c9004753-8828-4c71-a3a2-96fbef493957, 0.13122575, 0.1239918, 0.007499789, 3.4346183E-5, 323.49152875317066, 0.01896245, 1, Lateral root, BBOX20aox-day11_WL+FR05, c34516c8-d710-47ee-8ded-7e1250fc64af, 0.31735536, 64.53599859934928, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_9, 6cb088c6-f5b8-49e7-954a-dd88eda10b80, 0.01529116, 0.015291159, 8.1531034E-4, 2.808528E-6, 191.325524162348, 0.01410506, 1, Lateral root, BBOX20aox-day11_WL+FR05, c34516c8-d710-47ee-8ded-7e1250fc64af, 0.9030041, 82.01624219497445, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_9, 9f982591-d8b6-496b-8cd4-24c1ed668283, 0.021273, 0.021273, 0.0010534793, 4.0463965E-6, 210.212554500564, 0.015173079, 1, Lateral root, BBOX20aox-day11_WL+FR05, c34516c8-d710-47ee-8ded-7e1250fc64af, 1.6635565, 62.18719216643027, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_9, c87967f3-6eba-43d3-b1d2-5c3d1f452ea7, 0.021135835, 0.021135837, 0.0015815985, 8.184465E-6, 197.19623567851403, 0.021380749, 1, Lateral root, BBOX20aox-day11_WL+FR05, c34516c8-d710-47ee-8ded-7e1250fc64af, 1.9568285, 65.78304087763186, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_9, ea30e913-f80f-4605-b3cc-d5e4537e1b1a, 0.023800122, 0.023800122, 0.0017160515, 8.694453E-6, 201.16263581256717, 0.020329809, 1, Lateral root, BBOX20aox-day11_WL+FR05, c34516c8-d710-47ee-8ded-7e1250fc64af, 2.1419683, 75.30708397705433, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, BBOX20aox-day11_WL+FR04, 266886a5-3641-4741-bdeb-b4880225d012, 4.539388, 4.42244, 0.3432473, 0.0020807702, 271.66932623715314, 0.023786804, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 7, 3.4387176, 14efa138-c760-4db8-ba98-b65f7a02d5a2, 0.08885891, e89cf488-6986-4b9b-800b-e7ce580c217e, 2.1245015
BBox20ox_WL+FR_day11_001_converted.rsml, root_4, 14efa138-c760-4db8-ba98-b65f7a02d5a2, 0.049726576, 0.049726576, 0.0056188405, 5.0523675E-5, 265.72446618735745, 0.035967328, 1, Lateral root, BBOX20aox-day11_WL+FR04, 266886a5-3641-4741-bdeb-b4880225d012, 0.08885891, 3.2896923118449415, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_4, f04338df-648a-4490-9386-dae0e53145fa, 0.065921836, 0.065921836, 0.007140007, 6.175861E-5, 258.24901538607526, 0.034217205, 1, Lateral root, BBOX20aox-day11_WL+FR04, 266886a5-3641-4741-bdeb-b4880225d012, 0.17280139, 5.566494890533672, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_4, 6663d832-8257-4eaf-a8db-3e49cb6b6012, 0.12875332, 0.06538155, 0.009792485, 5.9600574E-5, 215.7482725586976, 0.027894992, 1, Lateral root, BBOX20aox-day11_WL+FR04, 266886a5-3641-4741-bdeb-b4880225d012, 0.52618694, 61.73354466213637, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_4, 202864bb-95e7-48f0-8fd5-531b9f92dcdc, 0.22527559, 0.22097167, 0.0135293305, 6.564246E-5, 311.6521334873839, 0.018681563, 1, Lateral root, BBOX20aox-day11_WL+FR04, 266886a5-3641-4741-bdeb-b4880225d012, 1.33328, 61.731878095978885, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_5, f7e81e81-7008-4f10-87a6-6f1da9da00a1, 0.115031734, 0.11387724, 0.0065730787, 2.9834651E-5, 324.61132460721586, 0.018462634, 1, Lateral root, BBOX20aox-day11_WL+FR04, 266886a5-3641-4741-bdeb-b4880225d012, 1.7032945, 77.20285762270473, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_6, d5bd7300-e847-44d9-b645-14491f873f61, 0.10763456, 0.10598527, 0.006261901, 2.8875917E-5, 203.1503301440676, 0.018645486, 1, Lateral root, BBOX20aox-day11_WL+FR04, 266886a5-3641-4741-bdeb-b4880225d012, 1.8132418, 79.58423039758635, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_7, e89cf488-6986-4b9b-800b-e7ce580c217e, 0.015498618, 0.015498618, 8.9172146E-4, 3.1388142E-6, 11.351142608062966, 0.014495234, 1, Lateral root, BBOX20aox-day11_WL+FR04, 266886a5-3641-4741-bdeb-b4880225d012, 2.1245015, 90.80241995836043, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, BBOX20aox-day11_WL+FR02, bafda649-6672-43a0-8e61-1177a3571c9f, 4.3833675, 4.205271, 0.38541776, 0.0027690767, 273.5502783723046, 0.027263923, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 6, 6.1087804, 6a99a8b4-9990-4374-9b72-58cc731d366e, 0.97535294, b2dbd9b4-ccbe-4956-b513-a30e240327f6, 1.9575458
BBox20ox_WL+FR_day11_001_converted.rsml, lat_1, 5d19ccf0-1a1a-4d20-88b3-1c71569d0057, 0.18446599, 0.17260584, 0.01136677, 5.622148E-5, 228.41020018547232, 0.01904395, 1, Lateral root, BBOX20aox-day11_WL+FR02, bafda649-6672-43a0-8e61-1177a3571c9f, 1.3473276, 67.00306292755789, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, lat_2, e2e0be17-b366-4ccb-b85a-1f970d24e395, 0.063999474, 0.06253481, 0.0032036956, 1.2784922E-5, 300.1535373404241, 0.016033692, 1, Lateral root, BBOX20aox-day11_WL+FR02, bafda649-6672-43a0-8e61-1177a3571c9f, 1.4566799, 29.683838208335334, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, lat_3, 3eb71966-c7ab-434d-b2d1-618afe56c32a, 0.05412404, 0.054111958, 0.0028457365, 1.1981649E-5, 320.1025254907937, 0.016233593, 1, Lateral root, BBOX20aox-day11_WL+FR02, bafda649-6672-43a0-8e61-1177a3571c9f, 1.7615286, 65.52323414198293, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, lat_5, 6a99a8b4-9990-4374-9b72-58cc731d366e, 0.08578093, 0.08045016, 0.0053979494, 2.7501132E-5, 315.8118552957051, 0.019132413, 1, Lateral root, BBOX20aox-day11_WL+FR02, bafda649-6672-43a0-8e61-1177a3571c9f, 0.97535294, 45.26522091280526, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_3, 3b7066ca-66d7-4bc5-bff7-e460b1fe915e, 0.02117963, 0.02117963, 7.609918E-4, 2.182495E-6, 324.3231999072681, 0.01133067, 1, Lateral root, BBOX20aox-day11_WL+FR02, bafda649-6672-43a0-8e61-1177a3571c9f, 1.6728071, 66.91366941170075, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_3, b2dbd9b4-ccbe-4956-b513-a30e240327f6, 0.02207595, 0.02207595, 0.0014291855, 6.995787E-6, 212.67635399834936, 0.019704133, 1, Lateral root, BBOX20aox-day11_WL+FR02, bafda649-6672-43a0-8e61-1177a3571c9f, 1.9575458, 67.59226236611987, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, BBOX20aox-day11_WL+FR01, b20582b0-5cf0-4f79-954d-24be3448ed2e, 3.7684016, 3.7359266, 0.28754297, 0.0017629294, 272.6105536255376, 0.024133382, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 4, 7.5956874, ec0af70d-9cad-4858-b5de-749ab08c6c0f, 1.2141265, 67a8a794-6989-4a51-83a7-89bbf7cd3197, 1.7407411
BBox20ox_WL+FR_day11_001_converted.rsml, lat_1, 95c199df-c1ef-40d2-abe5-9b436edb8e2a, 0.10090501, 0.098311335, 0.0056838444, 2.6098622E-5, 299.80273882465224, 0.017016971, 1, Lateral root, BBOX20aox-day11_WL+FR01, b20582b0-5cf0-4f79-954d-24be3448ed2e, 1.3311933, 38.37172954956483, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_1, ec0af70d-9cad-4858-b5de-749ab08c6c0f, 0.0519386, 0.0519386, 0.0029912412, 1.4691378E-5, 218.97813241341325, 0.017960796, 1, Lateral root, BBOX20aox-day11_WL+FR01, b20582b0-5cf0-4f79-954d-24be3448ed2e, 1.2141265, 55.62664520447129, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_2, fb2b29c6-1114-4405-b0d8-0078d7f91f5a, 0.023371559, 0.023326099, 0.0010212997, 3.6074657E-6, 194.4011173644697, 0.013903291, 1, Lateral root, BBOX20aox-day11_WL+FR01, b20582b0-5cf0-4f79-954d-24be3448ed2e, 1.6255293, 79.54613160239602, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_001_converted.rsml, root_2, 67a8a794-6989-4a51-83a7-89bbf7cd3197, 0.016935593, 0.016935594, 0.0010483718, 4.1698977E-6, 194.6959219894258, 0.016530648, 1, Lateral root, BBOX20aox-day11_WL+FR01, b20582b0-5cf0-4f79-954d-24be3448ed2e, 1.7407411, 72.27543621205247, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, BBOX20aox-day11_WL+FR20, 19fc8392-0aad-4f59-986a-3be78f08bf46, 3.9026692, 3.8308575, 0.29029414, 0.0017306665, 270.1920382819494, 0.023483267, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 1, 0.0, 994f4e6b-ae9d-481d-b395-dc81232ace32, 1.3989416, 994f4e6b-ae9d-481d-b395-dc81232ace32, 1.3989416
BBox20ox_WL+FR_day11_002_converted.rsml, root_16, 994f4e6b-ae9d-481d-b395-dc81232ace32, 0.030376295, 0.030376295, 0.0019984138, 1.0211414E-5, 327.787772382622, 0.019687764, 1, Lateral root, BBOX20aox-day11_WL+FR20, 19fc8392-0aad-4f59-986a-3be78f08bf46, 1.3989416, 62.2987018348199, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, BBOX20aox-day11_WL+FR19, 9bb27a83-22da-4cb4-ae35-19583d98f073, 4.828046, 4.7209253, 0.35981587, 0.0021558292, 281.9183802565941, 0.02358382, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 6, 5.145663, f12f7a30-4de9-47a8-a5c1-4b88dbcce91f, 1.2603555, 2437df90-1215-44e4-b4af-cc5a0bcb1001, 2.4263859
BBox20ox_WL+FR_day11_002_converted.rsml, root_11, f12f7a30-4de9-47a8-a5c1-4b88dbcce91f, 0.017140234, 0.017140234, 0.0011700589, 5.247808E-6, 174.91816668154843, 0.018945664, 1, Lateral root, BBOX20aox-day11_WL+FR19, 9bb27a83-22da-4cb4-ae35-19583d98f073, 1.2603555, 102.12321262084645, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, root_11, faf01297-ad9c-43b4-b96c-cf4e3abc1239, 0.21435057, 0.20923193, 0.0135754105, 6.9191905E-5, 234.8688680457714, 0.019648824, 1, Lateral root, BBOX20aox-day11_WL+FR19, 9bb27a83-22da-4cb4-ae35-19583d98f073, 1.601256, 61.299171951680236, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, root_12, 967b52f3-9850-4e91-94dc-2f7b972c5aa3, 0.07150208, 0.07056946, 0.0036993055, 1.5365425E-5, 320.97034200597886, 0.016276034, 1, Lateral root, BBOX20aox-day11_WL+FR19, 9bb27a83-22da-4cb4-ae35-19583d98f073, 1.9561498, 54.83620107220405, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, root_13, 3440a914-c61d-408a-a57c-556e5e8c03c6, 0.09917246, 0.098449714, 0.005463561, 2.4029665E-5, 207.69632647070966, 0.017485436, 1, Lateral root, BBOX20aox-day11_WL+FR19, 9bb27a83-22da-4cb4-ae35-19583d98f073, 2.0487058, 62.590583138811226, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, root_14, 828e4ccc-4200-4848-a5a8-562289bf13d0, 0.030683672, 0.02990986, 0.0012970369, 4.49944E-6, 336.70387400439995, 0.013220753, 1, Lateral root, BBOX20aox-day11_WL+FR19, 9bb27a83-22da-4cb4-ae35-19583d98f073, 2.1994987, 60.366468639379974, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, root_15, 2437df90-1215-44e4-b4af-cc5a0bcb1001, 0.024083294, 0.024083292, 0.0016496123, 8.371381E-6, 327.8046019687369, 0.020342747, 1, Lateral root, BBOX20aox-day11_WL+FR19, 9bb27a83-22da-4cb4-ae35-19583d98f073, 2.4263859, 54.643125284746134, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, BBOX20aox-day11_WL+FR18, d0f78942-dc12-4ce0-bfbd-89f26ced18cd, 5.211477, 4.998399, 0.40917015, 0.0025746902, 275.87139521832836, 0.024773989, 0, Root, -1, -1, -0.0021166666, -57.29577951308232, 12, 4.2277474, 3cc90109-549e-41dd-96cc-32ecfb75b7ef, 0.25435212, d8b9236b-3071-4df8-823c-6fa0036477eb, 3.092743
BBox20ox_WL+FR_day11_002_converted.rsml, lat_3, 7ebb6ceb-953c-4710-b5fb-2349d7b5945b, 0.04471243, 0.044434376, 0.0024530364, 1.0868082E-5, 330.6268361337862, 0.016839612, 1, Lateral root, BBOX20aox-day11_WL+FR18, d0f78942-dc12-4ce0-bfbd-89f26ced18cd, 0.85985386, 53.905382892114716, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, lat_6, f240b638-a79b-487f-ad27-194c03202b77, 0.44935715, 0.41461998, 0.028664378, 1.4677332E-4, 291.1882856773787, 0.019791316, 1, Lateral root, BBOX20aox-day11_WL+FR18, d0f78942-dc12-4ce0-bfbd-89f26ced18cd, 1.2335666, 55.99042107966616, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, lat_7, 7c790af5-8cf8-4865-babc-9f59d58a08de, 0.30258805, 0.2926687, 0.01988185, 1.04877356E-4, 235.0698941734232, 0.020146886, 1, Lateral root, BBOX20aox-day11_WL+FR18, d0f78942-dc12-4ce0-bfbd-89f26ced18cd, 1.3427858, 48.06920481239226, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, root_7, 3cc90109-549e-41dd-96cc-32ecfb75b7ef, 0.1319478, 0.12384899, 0.009732655, 5.7283265E-5, 252.29396469403787, 0.024391005, 1, Lateral root, BBOX20aox-day11_WL+FR18, d0f78942-dc12-4ce0-bfbd-89f26ced18cd, 0.25435212, 30.656866957495353, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, root_8, bee1c31e-afa6-4f16-85a7-09d6c683185a, 0.317473, 0.31429645, 0.015295277, 5.8819925E-5, 291.7217507723134, 0.015972437, 1, Lateral root, BBOX20aox-day11_WL+FR18, d0f78942-dc12-4ce0-bfbd-89f26ced18cd, 1.5924155, 35.2492402686018, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, root_8, c3f86f0b-27ee-4517-966c-9e422927fadc, 0.27387956, 0.2644076, 0.016126936, 7.766936E-5, 253.7915246506982, 0.023944138, 1, Lateral root, BBOX20aox-day11_WL+FR18, d0f78942-dc12-4ce0-bfbd-89f26ced18cd, 1.7073925, 24.22777381630243, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, root_8, 4e056ed4-22bc-4049-b22e-8b351ce90d84, 0.1378694, 0.13189428, 0.009248853, 5.0658997E-5, 233.4390908864343, 0.021643436, 1, Lateral root, BBOX20aox-day11_WL+FR18, d0f78942-dc12-4ce0-bfbd-89f26ced18cd, 1.8874348, 62.27527428596676, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, root_9, be673db5-b3ae-489d-84c2-4892130ef750, 0.06402788, 0.062704735, 0.0030270321, 1.1308915E-5, 328.7374145640639, 0.015419171, 1, Lateral root, BBOX20aox-day11_WL+FR18, d0f78942-dc12-4ce0-bfbd-89f26ced18cd, 2.0847795, 46.668551579676084, 0, 0.0, null, null, null, null
BBox20ox_WL+FR_day11_002_converted.rsml, root_10, 891e0e3d-c441-4c21-9744-e7a2938199f1, 0.07944589, 0.02132857, 0.0026325025, 1.0471626E-5, 122.78980776617428, 0.013180123, 1, Lateral root, BBOX20aox-day11_WL+FR18, d0f78942-dc12-4ce0-bfbd-89f26ced18cd, 2.2314696, 155.16446729992782, 0, 0.0, null, null, null, null
